position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
2,The development and examination of a self-control scale derived from a standard addiction research assessment,EGnTSr3ngRwJ,"JS Gray - Texas Christian University dissertation., 2012 - repository.tcu.edu",https://repository.tcu.edu/handle/116099117/4395,JS Gray,2012,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
3,Flexible moral behavior in the workplace,yH8PTONp-78J,K CHINTAKANANDA - 2019 - ink.library.smu.edu.sg,https://ink.library.smu.edu.sg/etd_coll/203/,K CHINTAKANANDA,2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
4,Satisfaction with current status at work and lack of motivation to improve it during midlife is associated with increased risk for dementia in subjects who survived thirty …,_ISrydhpyOsJ,"R Ravona-Springer, MS Beeri… - Journal of Alzheimer's …, 2013 - content.iospress.com",https://content.iospress.com/articles/journal-of-alzheimers-disease/jad122422,R Ravona,2013,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
5,"Engagement, Academic Achievement, and Grit as Components of College Freshman Success",P1CjvLC8QZAJ,JL Johnson - 2019 - wtamu-ir.tdl.org,https://wtamu-ir.tdl.org/handle/11310/231,JL Johnson,2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
6,Ego Depletion and Behavioral Ethics,UNrVgNK61isJ,KC Yam - 2015 - digital.lib.washington.edu,https://digital.lib.washington.edu/researchworks/handle/1773/33631,KC Yam,2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
7,One size fits all? Designing financial incentives tailored to individual economic preferences,ni3sUS0Om40J,"SA LIPMAN - Behavioural Public Policy, 2020 - cambridge.org",https://www.cambridge.org/core/journals/behavioural-public-policy/article/one-size-fits-all-designing-financial-incentives-tailored-to-individual-economic-preferences/E9CFBF7DFBD653D3D273BD3ADD5691CF,SA LIPMAN,2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
8,"Passion, trait self-control, and wellbeing: Comparing two mediation models predicting wellbeing",3jbbCjeIDoUJ,"W Briki - Frontiers in Psychology, 2017 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00841/full,W Briki,2017,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
9,Smartphone-based social networking sites and intention to quit: self-regulatory perspective,XH4479lDVUkJ,"A Masood, Y Feng, MI Rasheed, A Ali… - Behaviour & Information …, 2021 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/0144929X.2020.1740787,"A Masood, Y Feng, MI Rasheed, A Ali…",2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
10,Measurement of self-control by self-report,jl2zs8TeZeYJ,"RH Hoyle, EK Davisson - … international handbook of self-control in …, 2017 - books.google.com",https://books.google.com/books?hl=en&lr=&id=AWQ-DwAAQBAJ&oi=fnd&pg=PT172&dq=%22social+desirability%22&ots=XOa0kj-DH9&sig=c4MOMFVbUUnBPTWaabQfJjcbq3k,"RH Hoyle, EK Davisson",2017,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
11,Personality traits and obesity: a systematic review,r9c_-NkFTh4J,"G Gerlach, S Herpertz, S Loeber - Obesity reviews, 2015 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/obr.12235,"G Gerlach, S Herpertz, S Loeber",2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
12,"Self-control, diet concerns and eater prototypes influence fatty foods consumption of adolescents in three count...",h5C3ipPNQ94J,"S Kamble - HEALTH EDUCATION RESEARCH, 2010 - academia.edu",https://www.academia.edu/download/44229282/Self-control_diet_concerns_and_eater_pro20160330-15964-12zw08j.pdf,S Kamble,2010,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
13,The Effect of self–awareness on the identification of goal–related obstacles,QHswQi-kI_QJ,"A Kreibich, M Hennecke… - European Journal of …, 2020 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1002/per.2234,"A Kreibich, M Hennecke…",2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
14,Psychology moment by moment: A guide to enhancing your clinical practice with mindfulness and meditation,r7OZ8IoNekcJ,EE Labbé - 2011 - books.google.com,https://books.google.com/books?hl=en&lr=&id=MWDMHaGgp2kC&oi=fnd&pg=PP3&dq=%22social+desirability%22&ots=wDg90cmS4p&sig=JswElLZJ1jNc1laTNq_zasEHmRk,EE Labbé,2011,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
15,More than meditation: The role of dispositional mindfulness in alcohol and marijuana-related problems,Fl65fbr32XEJ,A Philip - 2010 - etd.auburn.edu,http://etd.auburn.edu/handle/10415/2187,A Philip,2010,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
16,Psychological and demographic predictors of plastic bag consumption in transaction data,L502gVN0-5QJ,"R Lavelle-Hill, J Goulding, G Smith, DD Clarke… - Journal of …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0272494419300933,R Lavelle,2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
17,Education as a Lever for Social Cohesion? The Social Cohesion Radar in Schools in Sri Lanka,JamX57BaAqEJ,"R Blumör, S Licht - Education, Social Cohesion and Anomie, 2019 - cepa.lk",https://www.cepa.lk/wp-content/uploads/2020/10/2019-Education-Social-Cohesion-GIZ-min.pdf#page=50,"R Blumör, S Licht",2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
18,Validation of survey effort measures of grit and self-control in a sample of high school students,DP__ToPUreoJ,"G Zamarro, M Nichols, AL Duckworth, SK D'Mello - PloS one, 2020 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235396,"G Zamarro, M Nichols, AL Duckworth, SK D'Mello",2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
19,An examination of excessive acquisition in hoarding disorder,dzLBrQExeQwJ,"RO Frost, E Rosenfield, G Steketee, DF Tolin - Journal of Obsessive …, 2013 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2211364913000444,"RO Frost, E Rosenfield, G Steketee, DF Tolin",2013,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",22,social desirability
0,"Academic achievement: Intelligence, regulatory, and cognitive predictors",njSclZIRTdkJ,"VI Morosanova, TG Fomina, IN Bondarenko - Psychology in Russia, 2015 - cyberleninka.ru",https://cyberleninka.ru/article/n/academic-achievement-intelligence-regulatory-and-cognitive-predictors,"VI Morosanova, TG Fomina, IN Bondarenko",2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
1,Relationship between socio-emotional competencies and the overlap of bullying and cyberbullying behaviors in primary school students,eNIteax4GDsJ,"JM Rodríguez-Álvarez, S Yubero, R Navarro… - European journal of …, 2021 - mdpi.com",https://www.mdpi.com/2254-9625/11/3/49,JM Rodríguez,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
2,The preference for moderation scale,YSezXnXa20gJ,"A Drolet, MF Luce, L Jiang, BC Rossi… - Journal of Consumer …, 2021 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/47/6/831/5890486,"A Drolet, MF Luce, L Jiang, BC Rossi…",2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
3,Determinants of objective adherence to nebulised medications among adults with cystic fibrosis: an exploratory mixed methods study comparing low and high …,UfoTJXb3B1QJ,"ZH Hoo, J Boote, MJ Wildman… - Health Psychology …, 2017 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/21642850.2017.1338958,"ZH Hoo, J Boote, MJ Wildman…",2017,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
4,In search of determinants of time-discounting in monetary choices: Personal characteristics matter only a little,Muwm8GI78H4J,"L Vargová, M Adamkovic - 2021 - psyarxiv.com",https://psyarxiv.com/f52dq/,"L Vargová, M Adamkovic",2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
5,Off the clock and off the hook?: employee off-duty deviance relates to counterproductive behavior on the job,-yDj0GiwgLgJ,CL Kennedy - 2014 - getd.libs.uga.edu,https://getd.libs.uga.edu/pdfs/kennedy_colby_l_201405_ms.pdf,CL Kennedy,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
6,The need to feel better,HzRUYeCIu4YJ,CY Chen - 2015 - academiccommons.columbia.edu,https://academiccommons.columbia.edu/doi/10.7916/D8DJ5DGD,CY Chen,2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
7,The upsides and downsides of high self-control: Evidence for effects of similarity and situation dependency,7bou7YjX5AQJ,"L Röseler, J Ebert, A Schütz… - Europe's Journal of …, 2021 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7957851/,"L Röseler, J Ebert, A Schütz…",2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
8,"TV channels, self-control and happiness",-h3NfEqJ2voJ,"C Benesch, BS Frey, A Stutzer - … BE Journal of Economic Analysis & …, 2010 - degruyter.com",https://www.degruyter.com/document/doi/10.2202/1935-1682.2119/html,"C Benesch, BS Frey, A Stutzer",2010,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
9,Investigating the association of self-regulated learning skills and physical activity in Hong Kong Chinese and Scottish adolescents,GffVMWSXhZEJ,"AJ Pitkethly, PWC Lau, R Maddison - International Journal of Sport …, 2019 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/1612197X.2018.1444077,"AJ Pitkethly, PWC Lau, R Maddison",2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
10,Conceptualization and operationalization of delay: Development and validation of the multifaceted measure of academic procrastination and the delay questionnaire,yDUrtDapAfcJ,M Haghbin - 2015 - curve.carleton.ca,https://curve.carleton.ca/dc303d5d-aaae-4873-bd46-4d6f1aff24e6,M Haghbin,2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
11,Sending students to prison: An impact evaluation of the Arizona Inside-Out Prison Exchange Program,SXt5J9kTwEkJ,CN Philippon - 2018 - search.proquest.com,https://search.proquest.com/openview/1795ef8d678763b2832709bee462f13a/1?pq-origsite=gscholar&cbl=18750,CN Philippon,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
12,Psychological predictors of the combined adoption of physical exercise and dietary change among adults with hypercholesterolemia,zvNFFRs0hDQJ,"P Gomez, S Boesen-Mariani, E Bruckert - Revue d'Épidémiologie et de …, 2018 - Elsevier",https://www.sciencedirect.com/science/article/pii/S039876201830213X,"P Gomez, S Boesen",2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
13,What if they are all high-risk for attrition? Correlates of retention in a longitudinal study of reentry from prison,E3740YbUCLEJ,"KJ Clark, MM Mitchell, C Fahmy… - … journal of offender …, 2020 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0306624X20967934,"KJ Clark, MM Mitchell, C Fahmy…",2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
14,"Self-control depletion in predominantly white institutions: Intra and intergroup variability in the relations among stigma sensitivity, mental health, and academic …",sEqijU2vt0MJ,"L Guzman, SG Goto, K Wei - Journal of Social and Clinical …, 2016 - Guilford Press",https://guilfordjournals.com/doi/abs/10.1521/jscp.2016.35.9.754,"L Guzman, SG Goto, K Wei",2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
15,“Don't Mind If I Do”: The Role of Behavioral Resistance in Self-Control's Effects on Behavior,-ORCmaZnpy4J,"M Gillebaart, FM Kroese - Frontiers in psychology, 2020 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2020.00396/full,"M Gillebaart, FM Kroese",2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
16,Is Self-Control an “Angel” or a “Devil”? The Effect of Internet Game Disorder on Adolescent Subjective Well-Being,WwodHJfdE6YJ,"Q Li, Y Tan, Y Chen, C Li, X Ma, L Wang… - … , Behavior, and Social …, 2022 - liebertpub.com",https://www.liebertpub.com/doi/abs/10.1089/cyber.2021.0044,"Q Li, Y Tan, Y Chen, C Li, X Ma, L Wang…",2022,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
17,Effects of trait self‐control on response conflict about healthy and unhealthy food,BHuhLwB3OfEJ,"M Gillebaart, IK Schneider… - Journal of …, 2016 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/jopy.12219,"M Gillebaart, IK Schneider…",2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",23,social desirability
